Single Thread Sorting Time: 7860.78[ms]
Single Thread Speed: 1225.32[MB/s]

                     Distributed Sort, ms | MSD Sort, ms | Local Merge, ms | Local Partitioning, ms | Global Partitioning, ms | Buckets Determination, ms | Strings Exchange, ms | Strings Exchange Waiting, ms | Reading Data, ms | Writing Data, ms |
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Node 1 (2102054)   |               754.06 |       300.48 |          410.78 |                   1.06 |                    0.42 |                      0.16 |                29.89 |                         0.46 |          5566.50 |             0.00 |
Node 2 (2089053)   |               756.51 |       286.70 |          413.33 |                   0.57 |                   21.00 |                      0.20 |                29.12 |                         1.15 |          5605.48 |             0.00 |
Node 3 (2087292)   |               758.15 |       271.02 |          415.42 |                   1.06 |                   36.23 |                      0.13 |                28.81 |                         3.07 |          5877.06 |             0.00 |
Node 4 (2083454)   |               667.56 |       293.96 |          324.12 |                   0.57 |                   13.05 |                      0.18 |                19.62 |                        10.64 |          5504.48 |             0.00 |
Node 5 (2082100)   |               989.50 |       277.31 |          647.21 |                   0.57 |                   30.27 |                      0.13 |                28.24 |                         3.60 |          5881.32 |             0.00 |
Node 6 (2082759)   |               640.61 |       204.33 |          297.46 |                   1.03 |                  103.70 |                      0.14 |                30.44 |                         0.31 |          5564.59 |             0.00 |
Node 7 (2080979)   |               761.00 |       263.95 |          418.69 |                   0.55 |                   44.41 |                      0.15 |                24.99 |                         6.09 |          5585.44 |             0.00 |
Node 8 (2079977)   |               644.54 |       293.31 |          298.17 |                   1.06 |                   14.28 |                      0.18 |                29.38 |                         1.23 |          5531.98 |             0.00 |
Node 9 (2082808)   |               976.77 |       259.04 |          634.31 |                   1.06 |                   49.18 |                      0.17 |                27.57 |                         3.29 |          5545.67 |             0.00 |
Node 10 (2081888)  |               901.35 |       250.32 |          557.96 |                   0.58 |                   57.83 |                      0.17 |                18.65 |                        12.32 |          5411.08 |             0.00 |
Node 11 (2085687)  |               634.96 |       247.91 |          292.74 |                   1.06 |                   59.11 |                      0.12 |                18.03 |                        13.91 |          5883.52 |             0.00 |
Node 12 (2081208)  |               999.86 |       264.96 |          657.28 |                   0.57 |                   42.87 |                      0.18 |                27.77 |                         2.62 |          5872.89 |             0.00 |
Node 13 (2081120)  |               923.34 |       266.04 |          581.09 |                   0.57 |                   41.28 |                      0.12 |                24.21 |                         6.90 |          5872.53 |             0.00 |
Node 14 (2082717)  |              1010.31 |       255.41 |          667.24 |                   1.06 |                   52.74 |                      0.16 |                18.57 |                        11.57 |          5516.42 |             0.00 |
Node 15 (2085716)  |               904.55 |       290.08 |          561.83 |                   1.09 |                   17.50 |                      0.14 |                29.90 |                         1.70 |          5875.15 |             0.00 |
Node 16 (2086284)  |               638.42 |       269.21 |          294.97 |                   0.55 |                   39.76 |                      0.14 |                29.18 |                         1.91 |          5543.12 |             0.00 |
Node 17 (2077281)  |               899.73 |       296.40 |          557.38 |                   1.07 |                   11.06 |                      0.13 |                27.62 |                         3.77 |          5611.99 |             0.00 |
Node 18 (2083797)  |               984.49 |       302.25 |          641.54 |                   0.55 |                    6.67 |                      0.12 |                29.09 |                         1.22 |          5449.99 |             0.00 |
Node 19 (2081267)  |               902.89 |       298.50 |          560.32 |                   0.58 |                    9.87 |                      0.14 |                27.79 |                         2.82 |          5587.54 |             0.00 |
Node 20 (2073087)  |              1019.74 |       262.02 |          677.32 |                   0.57 |                   46.17 |                      0.14 |                27.65 |                         3.51 |          5592.17 |             0.00 |
Node 21 (2085747)  |               755.78 |       284.07 |          413.38 |                   1.06 |                   23.75 |                      0.13 |                22.89 |                         7.87 |          5602.90 |             0.00 |
Node 22 (2084595)  |              1010.15 |       245.88 |          667.74 |                   0.58 |                   61.15 |                      0.19 |                18.03 |                         9.40 |          5888.83 |             0.00 |
Node 23 (2076014)  |               905.62 |       273.81 |          562.86 |                   0.57 |                   35.01 |                      0.17 |                29.23 |                         2.40 |          5322.95 |             0.00 |
Node 24 (2079606)  |               918.74 |       306.79 |          575.68 |                   0.55 |                    0.44 |                      0.14 |                29.17 |                         1.09 |          5499.06 |             0.00 |
Node 25 (2086010)  |               759.03 |       207.06 |          416.54 |                   1.04 |                   99.63 |                      0.17 |                28.37 |                         2.78 |          5884.54 |             0.00 |
Node 26 (2083436)  |               898.66 |       251.71 |          556.18 |                   0.57 |                   56.28 |                      0.12 |                18.75 |                        13.35 |          5846.97 |             0.00 |
Node 27 (2076799)  |              1016.67 |       209.77 |          673.85 |                   0.56 |                   98.33 |                      0.17 |                29.16 |                         2.66 |          5613.89 |             0.00 |
Node 28 (2082270)  |               754.59 |       270.30 |          411.83 |                   0.57 |                   38.24 |                      0.14 |                29.45 |                         1.67 |          5545.78 |             0.00 |
Node 29 (2079680)  |               907.34 |       256.96 |          564.70 |                   0.55 |                   51.50 |                      0.14 |                18.24 |                        12.55 |          5401.21 |             0.00 |
Node 30 (2084334)  |               630.94 |       304.70 |          287.81 |                   1.06 |                    3.10 |                      0.14 |                30.16 |                         0.00 |          5545.20 |             0.00 |
Node 31 (2078337)  |               971.11 |       243.13 |          628.40 |                   0.58 |                   65.89 |                      0.16 |                18.78 |                        12.39 |          5443.27 |             0.00 |
Node 32 (2079714)  |               670.93 |       252.89 |          327.66 |                   0.55 |                   54.78 |                      0.13 |                17.61 |                        14.38 |          5664.61 |             0.00 |
Node 33 (2083594)  |               632.29 |       242.82 |          289.38 |                   0.57 |                   64.26 |                      0.14 |                17.77 |                        14.27 |          5437.42 |             0.00 |
Node 34 (2082853)  |               648.21 |       239.85 |          305.25 |                   0.98 |                   68.73 |                      0.21 |                28.91 |                         1.21 |          5355.24 |             0.00 |
Node 35 (2078136)  |               841.04 |       273.95 |          497.91 |                   0.55 |                   33.48 |                      0.14 |                29.26 |                         1.05 |          5863.47 |             0.00 |
Node 36 (2080326)  |               752.69 |       205.13 |          410.36 |                   0.60 |                  102.07 |                      0.20 |                22.32 |                         7.73 |          5862.68 |             0.00 |
Node 37 (2083721)  |               896.86 |       278.71 |          553.90 |                   0.55 |                   28.78 |                      0.18 |                28.67 |                         1.56 |          5852.86 |             0.00 |
Node 38 (2084546)  |               659.03 |       259.43 |          316.61 |                   0.58 |                   47.81 |                      0.18 |                28.00 |                         2.89 |          5860.18 |             0.00 |
Node 39 (2077462)  |               643.03 |       292.63 |          300.45 |                   0.57 |                   16.31 |                      0.18 |                17.88 |                        13.51 |          5492.07 |             0.00 |
Node 40 (2085199)  |               914.67 |       303.76 |          571.69 |                   0.57 |                    5.12 |                      0.15 |                29.02 |                         1.15 |          5549.60 |             0.00 |
Node 41 (2086356)  |               652.35 |       245.78 |          308.98 |                   0.55 |                   62.72 |                      0.15 |                18.87 |                        12.03 |          5562.17 |             0.00 |
Node 42 (2087555)  |               909.89 |       306.71 |          566.74 |                   0.58 |                    1.92 |                      0.14 |                29.78 |                         0.59 |          5459.63 |             0.00 |
Node 43 (2082067)  |               958.11 |       279.84 |          615.19 |                   0.57 |                   27.26 |                      0.14 |                29.34 |                         1.18 |          5858.60 |             0.00 |
Node 44 (2082290)  |               656.01 |       285.36 |          312.70 |                   0.55 |                   22.55 |                      0.20 |                29.74 |                         0.43 |          5358.90 |             0.00 |
Node 45 (2083788)  |               778.01 |       241.47 |          435.74 |                   0.56 |                   67.49 |                      0.17 |                18.24 |                        12.43 |          5438.73 |             0.00 |
Node 46 (2086767)  |              1003.49 |       289.40 |          660.54 |                   0.55 |                   19.53 |                      0.12 |                29.04 |                         1.72 |          5506.48 |             0.00 |
Node 47 (2083423)  |               935.50 |       282.67 |          593.28 |                   0.57 |                   25.75 |                      0.13 |                30.36 |                         0.24 |          5481.51 |             0.00 |
Node 48 (2104894)  |               945.67 |       275.99 |          603.46 |                   1.06 |                   31.49 |                      0.16 |                19.11 |                        10.97 |          5819.37 |             0.00 |
=======================================================================================================================================================================================================================================================
Time max, ms       |              1019.74 |       306.79 |          677.32 |                   1.09 |                  103.70 |                      0.21 |                30.44 |                        14.38 |          5888.83 |             0.00 |
Speed, MB/s        |              9445.63 |       654.09 |          294.81 |
